02 -92 -81 -80 -110 -110 -63 -110 -110 -68 -68 -110 -110 -110 -68 -110 -86 -92 -110 -110 -110 -110 -92 -110 -74 -110 -69 -110 -79 -110 -87 
02 -92 -81 -80 -110 -110 -63 -110 -110 -69 -67 -110 -110 -110 -67 -110 -86 -90 -110 -110 -110 -110 -92 -110 -75 -68 -69 -110 -79 -110 -87 
02 -90 -81 -69 -110 -110 -62 -110 -110 -74 -65 -110 -110 -110 -68 -110 -86 -88 -110 -87 -110 -110 -92 -110 -73 -68 -70 -110 -82 -110 -85 
02 -90 -81 -68 -110 -110 -62 -110 -110 -76 -65 -110 -110 -110 -68 -110 -85 -88 -110 -87 -110 -110 -92 -110 -70 -68 -70 -110 -82 -110 -84 
02 -90 -81 -65 -110 -110 -63 -110 -110 -77 -65 -110 -110 -110 -70 -110 -85 -88 -110 -87 -110 -110 -92 -110 -68 -68 -69 -110 -82 -110 -83 
02 -90 -81 -65 -110 -110 -63 -110 -110 -77 -65 -110 -110 -110 -70 -110 -85 -88 -110 -87 -110 -110 -91 -110 -67 -68 -69 -110 -82 -110 -83 
02 -89 -80 -62 -110 -110 -63 -110 -110 -76 -64 -110 -110 -110 -70 -110 -83 -87 -110 -87 -110 -110 -91 -110 -64 -68 -69 -110 -81 -110 -82 
02 -89 -80 -62 -110 -110 -63 -110 -110 -76 -65 -110 -110 -110 -70 -110 -83 -87 -67 -87 -110 -110 -91 -110 -63 -68 -70 -110 -81 -110 -82 
02 -88 -81 -67 -110 -110 -58 -110 -110 -78 -69 -110 -110 -110 -67 -110 -83 -87 -66 -85 -110 -110 -89 -110 -62 -74 -71 -110 -83 -110 -81 
02 -87 -81 -67 -110 -110 -54 -110 -110 -78 -70 -110 -110 -110 -67 -110 -83 -87 -66 -85 -110 -110 -89 -110 -62 -74 -70 -110 -82 -110 -79 
02 -87 -80 -67 -110 -110 -53 -110 -110 -77 -70 -110 -110 -110 -64 -110 -82 -87 -66 -85 -110 -110 -87 -110 -62 -74 -68 -110 -82 -110 -79 
02 -87 -80 -68 -110 -110 -53 -110 -110 -76 -70 -110 -110 -110 -63 -110 -82 -87 -64 -85 -110 -110 -87 -110 -62 -74 -68 -110 -82 -110 -79 
02 -87 -81 -68 -110 -110 -53 -110 -110 -77 -71 -110 -110 -110 -60 -110 -82 -88 -64 -86 -110 -110 -85 -110 -61 -74 -69 -110 -80 -110 -78 
02 -87 -81 -68 -110 -110 -53 -110 -110 -76 -74 -110 -110 -110 -60 -110 -82 -88 -64 -86 -110 -110 -85 -110 -61 -74 -69 -110 -80 -110 -78 
03 -88 -86 -74 -110 -110 -63 -110 -110 -76 -64 -110 -110 -110 -68 -110 -92 -83 -70 -110 -110 -110 -110 -110 -69 -67 -66 -110 -75 -110 -86 
03 -89 -86 -73 -110 -110 -65 -110 -110 -76 -66 -110 -110 -110 -68 -110 -90 -83 -70 -110 -110 -110 -110 -110 -69 -67 -65 -110 -76 -110 -86 
03 -89 -84 -73 -110 -110 -65 -110 -110 -75 -68 -110 -110 -110 -69 -110 -90 -83 -70 -90 -110 -110 -110 -110 -69 -68 -63 -110 -76 -110 -87 
03 -87 -81 -68 -110 -110 -53 -110 -110 -77 -71 -110 -110 -110 -60 -110 -82 -88 -64 -86 -110 -110 -85 -110 -61 -74 -69 -110 -80 -110 -78 
03 -87 -81 -68 -110 -110 -53 -110 -110 -76 -74 -110 -110 -110 -60 -110 -82 -88 -64 -86 -110 -110 -85 -110 -61 -74 -69 -110 -80 -110 -78 
03 -89 -81 -68 -110 -110 -53 -110 -110 -76 -74 -110 -110 -110 -61 -110 -83 -88 -64 -86 -110 -110 -85 -110 -61 -74 -69 -110 -79 -110 -78 
03 -89 -81 -69 -110 -110 -53 -110 -110 -76 -74 -110 -110 -110 -61 -110 -83 -88 -64 -86 -110 -110 -85 -110 -60 -74 -69 -110 -79 -110 -78 
03 -89 -79 -69 -110 -110 -53 -110 -110 -75 -76 -110 -110 -110 -60 -110 -81 -89 -58 -87 -110 -110 -85 -110 -59 -69 -68 -110 -74 -110 -78 
03 -89 -76 -69 -110 -110 -56 -110 -110 -73 -76 -110 -110 -110 -60 -110 -81 -89 -59 -87 -110 -110 -85 -110 -59 -69 -67 -110 -76 -110 -78 
04 -89 -84 -73 -110 -110 -65 -110 -110 -75 -68 -110 -110 -110 -69 -110 -90 -83 -70 -90 -110 -110 -110 -110 -69 -68 -63 -110 -76 -110 -87 
04 -87 -84 -67 -110 -110 -66 -110 -110 -77 -70 -110 -110 -110 -70 -110 -88 -83 -64 -90 -110 -110 -110 -110 -69 -68 -62 -110 -77 -110 -84 
04 -88 -84 -68 -110 -110 -63 -110 -110 -77 -70 -110 -110 -110 -70 -110 -88 -83 -64 -90 -110 -110 -87 -110 -69 -68 -62 -110 -78 -110 -84 
04 -88 -84 -66 -110 -110 -64 -110 -110 -76 -72 -110 -110 -110 -70 -110 -88 -80 -64 -90 -110 -110 -87 -110 -69 -68 -64 -110 -79 -110 -84 
04 -90 -83 -71 -110 -110 -57 -110 -110 -81 -71 -110 -110 -110 -67 -110 -78 -92 -75 -83 -110 -110 -87 -110 -110 -110 -70 -110 -79 -110 -77 
04 -89 -83 -72 -110 -110 -57 -110 -110 -79 -72 -110 -110 -110 -64 -110 -78 -92 -75 -78 -110 -110 -84 -110 -110 -110 -70 -110 -79 -110 -77 
04 -89 -83 -72 -110 -110 -57 -110 -110 -80 -75 -110 -110 -110 -63 -110 -79 -92 -71 -78 -110 -110 -84 -110 -110 -110 -74 -110 -79 -110 -77 
04 -89 -83 -72 -110 -110 -59 -110 -110 -80 -79 -110 -110 -110 -62 -110 -76 -92 -67 -78 -110 -110 -84 -110 -110 -110 -78 -110 -79 -110 -76 
04 -90 -75 -68 -110 -110 -56 -110 -110 -76 -79 -110 -110 -110 -61 -110 -80 -88 -60 -88 -110 -110 -90 -110 -58 -110 -70 -110 -79 -110 -77 
04 -90 -79 -68 -110 -110 -56 -110 -110 -76 -79 -110 -110 -110 -61 -110 -80 -88 -60 -88 -110 -110 -91 -110 -58 -110 -70 -110 -81 -110 -77 
04 -90 -79 -68 -110 -110 -56 -110 -110 -78 -79 -110 -110 -110 -61 -110 -80 -88 -60 -88 -110 -110 -91 -110 -58 -110 -74 -110 -81 -110 -77 
04 -90 -81 -68 -110 -110 -56 -110 -110 -78 -80 -110 -110 -110 -61 -110 -80 -88 -65 -88 -110 -110 -91 -110 -57 -110 -77 -110 -81 -110 -77 
04 -90 -81 -68 -110 -110 -58 -110 -110 -78 -80 -110 -110 -110 -61 -110 -79 -89 -65 -87 -110 -110 -91 -110 -57 -110 -77 -110 -82 -110 -79 
04 -90 -81 -68 -110 -110 -59 -110 -110 -80 -79 -110 -110 -110 -61 -110 -79 -89 -65 -82 -110 -110 -91 -110 -57 -110 -77 -110 -82 -110 -79 
05 -89 -82 -65 -110 -110 -62 -110 -110 -76 -76 -110 -110 -110 -72 -110 -84 -84 -110 -90 -110 -110 -87 -110 -69 -110 -64 -110 -78 -110 -80 
05 -89 -83 -68 -110 -110 -62 -110 -110 -76 -74 -110 -110 -110 -68 -110 -85 -91 -110 -90 -110 -110 -87 -110 -110 -110 -65 -110 -78 -110 -80 
05 -88 -83 -68 -110 -110 -61 -110 -110 -76 -75 -110 -110 -110 -67 -110 -84 -91 -110 -90 -110 -110 -87 -110 -110 -110 -65 -110 -78 -110 -80 
05 -88 -81 -68 -110 -110 -64 -110 -110 -76 -75 -110 -110 -110 -67 -110 -84 -91 -110 -90 -110 -110 -87 -110 -110 -110 -65 -110 -78 -110 -80 
05 -88 -81 -68 -110 -110 -63 -110 -110 -77 -76 -110 -110 -110 -67 -110 -84 -91 -110 -87 -110 -110 -87 -110 -110 -110 -66 -110 -78 -110 -79 
05 -91 -85 -67 -110 -110 -54 -110 -110 -76 -110 -110 -110 -110 -76 -110 -83 -84 -110 -84 -110 -110 -110 -110 -110 -67 -70 -110 -78 -110 -78 
05 -110 -85 -67 -110 -110 -54 -110 -110 -77 -110 -110 -110 -110 -76 -110 -80 -84 -110 -84 -110 -110 -87 -110 -110 -68 -71 -110 -78 -110 -78 
05 -110 -85 -67 -110 -110 -54 -110 -110 -80 -110 -110 -110 -110 -76 -110 -80 -84 -110 -84 -110 -110 -87 -110 -110 -69 -71 -110 -77 -110 -77 
05 -110 -84 -65 -110 -110 -53 -110 -110 -80 -110 -110 -110 -110 -73 -110 -82 -84 -110 -84 -110 -110 -89 -110 -110 -69 -73 -110 -79 -110 -77 
05 -89 -88 -72 -110 -110 -59 -110 -110 -79 -80 -110 -110 -110 -61 -110 -76 -92 -65 -78 -110 -110 -84 -110 -110 -110 -78 -110 -82 -110 -74 
05 -89 -88 -71 -110 -110 -59 -110 -110 -78 -79 -110 -110 -110 -60 -110 -74 -92 -65 -78 -110 -110 -84 -110 -110 -110 -77 -110 -84 -110 -74 
05 -89 -88 -74 -110 -110 -59 -110 -110 -77 -80 -110 -110 -110 -59 -110 -74 -92 -64 -78 -110 -110 -84 -110 -110 -110 -80 -110 -84 -110 -76 
05 -110 -92 -74 -110 -110 -59 -110 -110 -75 -82 -110 -110 -110 -60 -110 -74 -92 -64 -78 -110 -110 -78 -110 -110 -110 -79 -110 -81 -110 -76 
05 -110 -110 -75 -110 -110 -59 -110 -110 -75 -81 -110 -110 -110 -61 -110 -74 -92 -61 -78 -110 -110 -78 -110 -110 -110 -79 -110 -86 -110 -78 
05 -110 -90 -75 -110 -110 -59 -110 -110 -75 -81 -110 -110 -110 -61 -110 -74 -92 -61 -76 -110 -110 -77 -110 -110 -110 -79 -110 -86 -110 -78 
05 -92 -90 -74 -110 -110 -59 -110 -110 -74 -81 -110 -110 -110 -62 -110 -74 -92 -61 -74 -110 -110 -77 -110 -110 -110 -79 -110 -86 -110 -77 
05 -92 -90 -74 -110 -110 -58 -110 -110 -74 -81 -110 -110 -110 -62 -110 -74 -91 -60 -74 -110 -110 -77 -110 -110 -110 -80 -110 -86 -110 -77 
05 -92 -90 -74 -110 -110 -59 -110 -110 -74 -78 -110 -110 -110 -60 -110 -75 -90 -59 -74 -110 -110 -77 -110 -110 -110 -78 -110 -86 -110 -76 
05 -92 -90 -74 -110 -110 -57 -110 -110 -74 -78 -110 -110 -110 -61 -110 -76 -90 -62 -74 -110 -110 -77 -110 -110 -110 -78 -110 -86 -110 -75 
05 -90 -81 -68 -110 -110 -56 -110 -110 -78 -80 -110 -110 -110 -61 -110 -80 -88 -65 -88 -110 -110 -91 -110 -57 -110 -77 -110 -81 -110 -77 
05 -90 -81 -68 -110 -110 -58 -110 -110 -78 -80 -110 -110 -110 -61 -110 -79 -89 -65 -87 -110 -110 -91 -110 -57 -110 -77 -110 -82 -110 -79 
05 -90 -81 -68 -110 -110 -59 -110 -110 -80 -79 -110 -110 -110 -61 -110 -79 -89 -65 -82 -110 -110 -91 -110 -57 -110 -77 -110 -82 -110 -79 
05 -110 -82 -68 -110 -110 -59 -110 -110 -80 -79 -110 -110 -110 -63 -110 -79 -89 -65 -82 -110 -110 -91 -110 -57 -110 -81 -110 -84 -110 -78 
05 -110 -82 -70 -110 -110 -60 -110 -110 -80 -80 -110 -110 -110 -67 -110 -75 -90 -65 -82 -110 -110 -91 -110 -58 -110 -81 -110 -85 -110 -78 
05 -110 -83 -70 -110 -110 -61 -110 -110 -82 -80 -110 -110 -110 -67 -110 -75 -91 -65 -80 -110 -110 -91 -110 -58 -110 -79 -110 -88 -110 -77 
05 -110 -83 -71 -110 -110 -61 -110 -110 -81 -79 -110 -110 -110 -67 -110 -75 -91 -65 -80 -110 -110 -91 -110 -61 -110 -79 -110 -88 -110 -77 
05 -110 -83 -71 -110 -110 -61 -110 -110 -81 -79 -110 -110 -110 -67 -110 -75 -91 -65 -80 -110 -110 -91 -110 -61 -110 -79 -110 -88 -110 -77 
05 -110 -85 -73 -110 -110 -60 -110 -110 -81 -79 -110 -110 -110 -67 -110 -75 -89 -65 -80 -110 -110 -88 -110 -61 -110 -79 -110 -89 -110 -76 
05 -110 -85 -74 -110 -110 -60 -110 -110 -81 -79 -110 -110 -110 -66 -110 -74 -89 -65 -77 -110 -110 -88 -110 -61 -110 -79 -110 -88 -110 -75 
05 -110 -89 -76 -110 -110 -61 -110 -110 -80 -79 -110 -110 -110 -67 -110 -71 -89 -69 -76 -110 -110 -88 -110 -61 -110 -81 -110 -87 -110 -75 
05 -110 -88 -76 -110 -110 -61 -110 -110 -80 -78 -110 -110 -110 -67 -110 -72 -89 -69 -76 -110 -110 -85 -110 -61 -110 -82 -110 -87 -110 -75 
06 -89 -83 -69 -110 -110 -63 -110 -110 -76 -76 -110 -110 -110 -67 -110 -84 -90 -110 -87 -110 -110 -87 -110 -110 -110 -67 -110 -78 -110 -79 
06 -89 -83 -69 -110 -110 -63 -110 -110 -76 -76 -110 -110 -110 -66 -110 -82 -90 -67 -87 -110 -110 -87 -110 -61 -110 -67 -110 -77 -110 -79 
06 -90 -83 -68 -110 -110 -64 -110 -110 -77 -74 -110 -110 -110 -67 -110 -82 -90 -67 -87 -110 -110 -110 -110 -62 -110 -67 -110 -74 -110 -79 
06 -90 -82 -68 -110 -110 -63 -110 -110 -79 -74 -110 -110 -110 -67 -110 -82 -90 -67 -87 -110 -110 -110 -110 -62 -110 -68 -110 -74 -110 -79 
06 -110 -85 -65 -110 -110 -55 -110 -110 -80 -110 -110 -110 -110 -70 -110 -81 -110 -110 -82 -110 -110 -89 -110 -110 -67 -73 -110 -78 -110 -75 
06 -110 -90 -66 -110 -110 -56 -110 -110 -80 -110 -110 -110 -110 -67 -110 -81 -110 -110 -85 -110 -110 -89 -110 -110 -67 -75 -110 -78 -110 -77 
06 -110 -90 -66 -110 -110 -58 -110 -110 -80 -110 -110 -110 -110 -67 -110 -81 -110 -110 -85 -110 -110 -85 -110 -110 -66 -74 -110 -80 -110 -77 
06 -110 -90 -69 -110 -110 -58 -110 -110 -80 -110 -110 -110 -110 -67 -110 -83 -110 -110 -85 -110 -110 -85 -110 -110 -66 -76 -110 -80 -110 -77 
06 -110 -88 -77 -110 -110 -62 -110 -110 -79 -78 -110 -110 -110 -67 -110 -72 -89 -69 -75 -110 -110 -85 -110 -61 -110 -80 -110 -87 -110 -75 
06 -110 -86 -78 -110 -110 -61 -110 -110 -79 -76 -110 -110 -110 -67 -110 -71 -89 -110 -75 -110 -110 -85 -110 -61 -110 -79 -110 -87 -110 -74 
06 -110 -86 -78 -110 -110 -61 -110 -110 -77 -76 -110 -110 -110 -66 -110 -70 -89 -110 -75 -110 -110 -85 -110 -62 -110 -79 -110 -87 -110 -75 
06 -110 -88 -78 -110 -110 -61 -110 -110 -77 -78 -110 -110 -110 -65 -110 -71 -88 -110 -74 -110 -110 -85 -110 -62 -110 -77 -110 -87 -110 -76 
06 -110 -88 -77 -110 -110 -60 -110 -110 -77 -78 -110 -110 -110 -65 -110 -70 -88 -110 -73 -110 -110 -85 -110 -64 -110 -78 -110 -82 -110 -76 
07 -89 -85 -71 -110 -110 -57 -110 -110 -79 -74 -110 -110 -110 -69 -110 -81 -88 -67 -87 -110 -110 -79 -110 -59 -110 -77 -110 -77 -110 -74 
07 -110 -84 -73 -110 -110 -61 -110 -110 -78 -74 -110 -110 -110 -69 -110 -81 -110 -110 -87 -110 -110 -79 -110 -56 -110 -78 -110 -82 -110 -74 
07 -110 -84 -73 -110 -110 -61 -110 -110 -77 -74 -110 -110 -110 -67 -110 -81 -110 -110 -87 -110 -110 -82 -110 -56 -110 -78 -110 -82 -110 -75 
07 -110 -85 -72 -110 -110 -61 -110 -110 -75 -74 -110 -110 -110 -66 -110 -81 -110 -110 -85 -110 -110 -81 -110 -56 -110 -80 -110 -82 -110 -74 
07 -110 -90 -70 -110 -110 -62 -110 -110 -81 -110 -110 -110 -110 -67 -110 -82 -110 -110 -85 -110 -110 -85 -110 -110 -65 -75 -110 -81 -110 -79 
07 -110 -89 -71 -110 -110 -62 -110 -110 -76 -110 -110 -110 -110 -67 -110 -80 -110 -110 -80 -110 -110 -85 -110 -110 -65 -78 -110 -83 -110 -78 
07 -110 -89 -72 -110 -110 -63 -110 -110 -76 -110 -110 -110 -110 -67 -110 -79 -92 -110 -80 -110 -110 -77 -110 -110 -66 -78 -110 -83 -110 -78 
07 -110 -89 -72 -110 -110 -63 -110 -110 -76 -110 -110 -110 -110 -67 -110 -81 -92 -110 -80 -110 -110 -77 -110 -110 -66 -78 -110 -83 -110 -77 
07 -110 -90 -73 -110 -110 -64 -110 -110 -76 -110 -110 -110 -110 -67 -110 -81 -92 -64 -81 -110 -110 -81 -110 -110 -66 -78 -110 -83 -110 -77 
07 -110 -90 -73 -110 -110 -64 -110 -110 -76 -110 -110 -110 -110 -70 -110 -80 -92 -64 -81 -110 -110 -81 -110 -110 -66 -78 -110 -83 -110 -77 
07 -110 -88 -110 -110 -110 -68 -110 -110 -67 -76 -110 -110 -82 -55 -110 -72 -92 -62 -69 -110 -110 -80 -110 -110 -73 -87 -110 -92 -110 -74 
07 -110 -88 -110 -110 -110 -68 -110 -110 -67 -77 -110 -110 -82 -56 -110 -71 -92 -62 -69 -110 -110 -80 -110 -110 -68 -87 -110 -92 -110 -74 
07 -110 -110 -110 -110 -110 -68 -110 -110 -69 -77 -110 -110 -82 -56 -110 -71 -93 -64 -69 -110 -110 -79 -110 -110 -68 -87 -110 -92 -110 -72 
07 -110 -110 -110 -110 -110 -69 -110 -110 -69 -77 -110 -110 -82 -57 -110 -71 -93 -67 -70 -110 -110 -79 -110 -110 -68 -87 -110 -92 -110 -72 
07 -110 -110 -110 -110 -110 -69 -110 -110 -69 -78 -110 -110 -82 -57 -110 -71 -93 -69 -70 -110 -110 -79 -110 -110 -68 -87 -110 -91 -110 -75 
07 -110 -110 -110 -110 -110 -69 -110 -110 -72 -77 -110 -110 -82 -58 -110 -72 -93 -67 -71 -110 -110 -79 -110 -110 -71 -87 -110 -91 -110 -75 
08 -110 -85 -73 -110 -110 -61 -110 -110 -77 -77 -110 -110 -110 -66 -110 -80 -110 -110 -83 -110 -110 -84 -110 -56 -110 -81 -110 -83 -110 -74 
08 -110 -86 -73 -110 -110 -64 -110 -110 -77 -77 -110 -110 -110 -66 -110 -79 -110 -110 -80 -110 -110 -85 -110 -56 -110 -83 -110 -84 -110 -74 
08 -110 -84 -74 -110 -110 -66 -110 -110 -76 -77 -110 -110 -110 -66 -110 -79 -110 -110 -81 -110 -110 -87 -110 -110 -110 -81 -110 -86 -110 -75 
08 -110 -84 -76 -110 -110 -66 -110 -110 -74 -77 -110 -110 -110 -66 -110 -79 -110 -110 -81 -110 -110 -87 -110 -110 -110 -77 -110 -86 -110 -76 
08 -110 -90 -73 -110 -110 -64 -110 -110 -76 -110 -110 -110 -110 -67 -110 -81 -92 -64 -81 -110 -110 -81 -110 -110 -66 -78 -110 -83 -110 -77 
08 -110 -90 -73 -110 -110 -64 -110 -110 -76 -110 -110 -110 -110 -70 -110 -80 -92 -64 -81 -110 -110 -81 -110 -110 -66 -78 -110 -83 -110 -77 
08 -110 -90 -73 -110 -110 -67 -110 -110 -79 -110 -110 -110 -110 -70 -110 -80 -92 -64 -81 -110 -110 -81 -110 -76 -68 -78 -110 -85 -110 -77 
08 -110 -89 -75 -110 -110 -67 -110 -110 -79 -84 -110 -110 -110 -71 -110 -79 -92 -64 -81 -110 -110 -81 -110 -76 -69 -81 -110 -85 -110 -76 
08 -110 -89 -75 -110 -110 -65 -110 -110 -78 -78 -110 -110 -110 -68 -110 -79 -92 -62 -81 -110 -110 -81 -110 -76 -69 -81 -110 -85 -110 -76 
08 -110 -87 -77 -110 -110 -65 -110 -110 -77 -78 -110 -110 -110 -68 -110 -79 -92 -63 -76 -110 -110 -81 -110 -68 -69 -81 -110 -86 -110 -75 
08 -110 -86 -74 -110 -110 -62 -110 -110 -78 -80 -110 -110 -110 -66 -110 -77 -110 -62 -77 -110 -110 -81 -110 -64 -74 -83 -110 -84 -110 -75 
08 -94 -86 -73 -110 -110 -62 -110 -110 -78 -80 -110 -110 -110 -66 -110 -73 -110 -60 -75 -110 -110 -75 -110 -64 -74 -83 -110 -84 -110 -76 
08 -94 -87 -73 -110 -110 -60 -110 -110 -78 -81 -110 -110 -110 -59 -110 -72 -110 -60 -73 -110 -110 -79 -110 -63 -72 -83 -110 -84 -110 -77 
08 -94 -87 -73 -110 -110 -60 -110 -110 -78 -78 -110 -110 -110 -59 -110 -72 -110 -60 -72 -110 -110 -79 -110 -58 -71 -84 -110 -86 -110 -78 
08 -110 -89 -78 -110 -110 -70 -110 -110 -74 -78 -110 -110 -110 -58 -110 -77 -110 -110 -80 -110 -110 -81 -110 -110 -69 -79 -110 -89 -110 -70 
08 -110 -89 -78 -110 -110 -72 -110 -110 -75 -76 -110 -110 -110 -61 -110 -77 -110 -110 -79 -110 -110 -82 -110 -110 -66 -80 -110 -89 -110 -70 
08 -110 -110 -79 -110 -110 -73 -110 -110 -74 -75 -110 -110 -110 -61 -110 -79 -110 -69 -76 -110 -110 -84 -110 -110 -110 -79 -110 -89 -110 -72 
08 -110 -110 -110 -110 -110 -72 -110 -110 -74 -80 -110 -110 -110 -63 -110 -110 -110 -69 -76 -110 -110 -89 -110 -110 -110 -79 -110 -89 -110 -74 
08 -110 -110 -74 -110 -110 -72 -110 -110 -74 -83 -110 -110 -110 -68 -110 -110 -110 -69 -76 -110 -110 -89 -110 -110 -110 -78 -110 -90 -110 -74 
08 -110 -110 -74 -110 -110 -71 -110 -110 -74 -80 -110 -110 -110 -68 -110 -76 -110 -69 -76 -110 -110 -89 -110 -110 -110 -78 -110 -89 -110 -74 
08 -110 -110 -110 -110 -110 -69 -110 -110 -72 -77 -110 -110 -82 -58 -110 -72 -93 -67 -71 -110 -110 -79 -110 -110 -71 -87 -110 -91 -110 -75 
08 -110 -93 -110 -110 -110 -68 -110 -110 -72 -77 -110 -110 -82 -58 -110 -72 -110 -71 -71 -110 -110 -79 -110 -110 -71 -88 -110 -91 -110 -73 
08 -110 -93 -110 -110 -110 -68 -110 -110 -71 -79 -110 -110 -82 -58 -110 -72 -110 -71 -72 -110 -110 -79 -110 -110 -70 -88 -110 -95 -110 -74 
08 -110 -93 -110 -110 -110 -67 -110 -110 -71 -80 -110 -110 -82 -59 -110 -72 -110 -71 -72 -110 -110 -79 -110 -110 -69 -90 -110 -95 -110 -74 
08 -110 -93 -110 -110 -110 -67 -110 -110 -71 -81 -110 -110 -82 -58 -110 -72 -110 -71 -72 -110 -110 -81 -110 -110 -68 -89 -110 -95 -110 -74 
08 -110 -93 -110 -110 -110 -67 -110 -110 -74 -85 -110 -110 -83 -57 -110 -74 -110 -73 -71 -110 -110 -80 -110 -110 -70 -87 -110 -95 -110 -74 
08 -110 -93 -110 -110 -110 -66 -110 -110 -73 -84 -110 -110 -83 -55 -110 -77 -110 -72 -70 -110 -110 -79 -110 -110 -71 -87 -110 -95 -110 -73 
09 -110 -84 -76 -110 -110 -66 -110 -110 -74 -77 -110 -110 -110 -66 -110 -79 -110 -110 -81 -110 -110 -87 -110 -110 -110 -77 -110 -86 -110 -76 
09 -110 -84 -78 -110 -110 -69 -110 -110 -74 -77 -110 -110 -110 -61 -110 -76 -110 -110 -80 -110 -110 -87 -110 -110 -110 -78 -110 -86 -110 -77 
